OCC_DOW,OCC_HOUR,LONG_WGS84,LAT_WGS84
Wednesday,20,-79.4372760322541,43.6473413665149
Wednesday,12,-79.358071258744,43.7919559951776
Wednesday,11,-79.2867261150234,43.7000781869406
Wednesday,23,-79.2591698455305,43.7784380272832
Wednesday,23,-79.2591698455305,43.7784380272832
Wednesday,19,-79.2738862324373,43.7308392604866
Wednesday,18,-79.4862975768582,43.6862882075436
Wednesday,18,-79.3006050917384,43.6943724855498
Wednesday,12,-79.3575768661203,43.6747918891569
Wednesday,18,-79.4153008937412,43.778741852187
Wednesday,11,-79.2917065444059,43.6957105290905
Tuesday,23,-79.2838742809775,43.6922120317669
Wednesday,18,-79.5050536844316,43.7073607373743
Tuesday,0,-79.4093777908254,43.7603254243225
Wednesday,2,-79.4077192800898,43.6564757728303
Monday,22,-79.2947269257573,43.7453703486846
Tuesday,14,-79.3673584836724,43.7708438900091
Thursday,9,-79.3685354762069,43.6620373180458
Thursday,11,-79.4482419943827,43.7007244737941
Thursday,20,-79.3437191362443,43.7758285046409
Thursday,20,-79.3861532842174,43.7274435524122
Thursday,20,-79.3437191362443,43.7758285046409
Thursday,21,-79.5005484462525,43.7112613294418
Thursday,8,-79.2392943281095,43.7405839694138
Thursday,8,-79.3271469347394,43.7274925792288
Thursday,22,-79.3809227673582,43.6563225842995
Thursday,11,-79.4482419943827,43.7007244737941
Thursday,10,-79.2986038478101,43.7228557392392
Tuesday,13,-79.455424641286,43.6516424739065
Wednesday,1,-79.5201958464543,43.6001783881594
Tuesday,13,-79.3673584836724,43.7708438900091
Thursday,18,-79.2214055640726,43.76780563993
Thursday,18,-79.2214055640726,43.76780563993
Wednesday,17,-79.4410185572585,43.720120884122
Wednesday,1,-79.430042051283,43.6604744507169
Thursday,21,-79.5005484462525,43.7112613294418
Thursday,21,-79.5609179727129,43.6384263230055
Thursday,22,-79.3809227673582,43.6563225842995
Thursday,22,-79.3809227673582,43.6563225842995
Thursday,23,-79.4416157303415,43.6865016640456
Wednesday,22,-79.2088407781186,43.7633407167126
Wednesday,15,-79.5953643923368,43.7442806139144
Wednesday,19,-79.5152325705061,43.6827267518339
Thursday,1,-79.2739359096363,43.8135550930882
Tuesday,12,-79.1317475656893,43.7924002536078
Thursday,23,-79.4416157303415,43.6865016640456
Thursday,19,-79.2440723003884,43.7639374726735
Tuesday,12,-79.3022625819342,43.7694723827427
Thursday,12,-79.4144615943401,43.6400031780343
Thursday,19,-79.2168614662887,43.8038748286286
Wednesday,0,-79.3727580813418,43.6556021041628
Thursday,6,-79.3175282238663,43.7630147521795
Wednesday,0,-79.3727580813418,43.6556021041628
Wednesday,23,-79.2526268236611,43.7273838728272
Wednesday,20,-79.5508695359523,43.6568911111799
Wednesday,2,-79.3805173067863,43.6646410751448
Thursday,1,-79.4241354829308,43.6375874388234
Thursday,0,-79.50593876189,43.6760975434063
Thursday,18,-79.2214055640726,43.76780563993
Thursday,3,-79.2980204298761,43.6788793192284
Thursday,18,-79.3421665159189,43.6661530657298
Thursday,16,-79.3343914406019,43.7099903341753
Thursday,16,-79.3502245404003,43.6819327062645
Thursday,16,-79.3528803099712,43.783889659082
Thursday,14,-79.3858269207654,43.6719712072987
Thursday,14,-79.3673584836724,43.7708438900091
Thursday,14,-79.3024455039686,43.8339004216435
Thursday,14,-79.4473291705217,43.6963526971823
Wednesday,2,-79.4077192800898,43.6564757728303
Wednesday,12,-79.3302455262774,43.7151492078109
Wednesday,10,-79.396352012616,43.6505435368639
Wednesday,18,-79.2895158079779,43.7589528325812
Thursday,0,-79.3905256380173,43.6706896578448
Thursday,11,-79.4481497420445,43.6768347438615
Thursday,9,-79.2765539026418,43.7451744150233
Thursday,11,-79.3528803099712,43.783889659082
Thursday,10,-79.2757975656285,43.6995344596809
Monday,14,-79.508853186223,43.6249668173005
Tuesday,2,-79.4143808062986,43.7751508461291
Thursday,9,-79.3130803404593,43.6893124311731
Thursday,9,-79.3528803099712,43.783889659082
Thursday,15,-79.7233610521718,43.6586518821028
Thursday,22,-79.372204613511,43.6676287581867
Thursday,22,-79.337774537944,43.7874267124592
Thursday,13,-79.391279482384,43.6711273924786
Friday,19,-79.3271469347394,43.7274925792288
Friday,1,-79.5381772170932,43.5933904416807
Friday,2,-79.2955667252632,43.6882498278488
Friday,3,-79.3798262253871,43.6496054379976
Wednesday,19,-79.4137324762732,43.63806604491
Friday,6,-79.5156811631941,43.7491415377157
Thursday,23,-79.372204613511,43.6676287581867
Friday,17,-79.2591698455305,43.7784380272832
Friday,0,-79.4527497722832,43.6663187938332
Friday,0,-79.4864516272303,43.7140892829176
Friday,1,-79.5381772170932,43.5933904416807
Friday,1,-79.2917065444059,43.6957105290905
Friday,2,-79.4159136127034,43.6390159574205
Friday,2,-79.3773072187207,43.7120239455006
Friday,3,-79.4776760057672,43.6508150621495
Friday,4,-79.3444019481517,43.7342785855514
Friday,5,-79.2882388529566,43.8062426751727
