OCC_DOW,OCC_HOUR,LONG_WGS84,LAT_WGS84
Sunday,5,-79.3469494344024,43.7652809884313
Tuesday,5,-79.5891786363498,43.7501866314926
Monday,20,-79.2397301723711,43.7416046821616
Monday,19,-79.43161957902,43.7273909430451
Sunday,14,-79.3867844299272,43.670220211821
Tuesday,16,-79.5918877554169,43.6738003936743
Monday,18,-79.3928553978209,43.6473145822947
Monday,17,-79.2794542892007,43.7612921978828
Tuesday,7,-79.6242554141899,43.7308940495208
Monday,17,-79.4023930592675,43.643187873894
Monday,16,-79.4524501848975,43.6563148549163
Monday,4,-79.200727595816,43.7603315350167
Saturday,3,-79.3728176134323,43.6475007161192
Sunday,23,-79.4188583307083,43.6441981031487
Tuesday,19,-79.5811138576067,43.7138388319187
Monday,0,-79.4688442529403,43.6800705984799
Monday,15,-79.2250747668766,43.7332333722306
Monday,13,-79.2749315267385,43.7494918277024
Monday,12,-79.2347686387393,43.7638083778102
Tuesday,17,-79.3978679899017,43.6748975033566
Tuesday,17,-79.4996494989741,43.6019928132955
Tuesday,12,-79.3837625531538,43.6557097782262
Tuesday,17,-79.2481838521705,43.7111149973766
Monday,5,-79.3652178485996,43.6558875733333
Monday,12,-79.5486724115976,43.7013181009717
Wednesday,10,-79.3707184184023,43.8012973918544
Wednesday,19,-79.2631141536474,43.7537612366866
Tuesday,22,-79.5289374761498,43.6053606327998
Tuesday,22,-79.5289374761498,43.6053606327998
Tuesday,22,-79.5289374761498,43.6053606327998
Tuesday,18,-79.2470618405093,43.7882498453496
Friday,14,-79.3848032179386,43.6476559508398
Wednesday,11,-79.4112093338392,43.6651095665782
Tuesday,13,-79.3650224391403,43.6524430881109
Monday,17,-79.3737742834019,43.6672891526494
Wednesday,12,-79.4355507969106,43.6786785792266
Wednesday,12,-79.4676922922282,43.6917098931505
Tuesday,17,-79.3029719698582,43.7228497666776
Wednesday,13,-79.195375759964,43.7962960659262
Tuesday,19,-79.1887824264606,43.8011181238579
Wednesday,13,-79.5613844413217,43.6855405720884
Wednesday,13,-79.3156498198918,43.6968207512059
Wednesday,13,-79.5152277778151,43.7681488158175
Wednesday,14,-79.3932908217127,43.7090657520133
Wednesday,8,-79.2912880869434,43.71068215963
Wednesday,10,-79.3707184184023,43.8012973918544
Wednesday,10,-79.3707184184023,43.8012973918544
Wednesday,10,-79.3707184184023,43.8012973918544
Wednesday,10,-79.3707184184023,43.8012973918544
Wednesday,10,-79.3707184184023,43.8012973918544
Wednesday,14,-79.4950020842995,43.7027743295482
Wednesday,14,-79.3799703459631,43.6540566122559
Wednesday,23,-79.362131411493,43.6567114230557
Wednesday,19,-79.2631141536474,43.7537612366866
Friday,7,-79.3697625059752,43.6484831873562
Tuesday,18,-79.2470618405093,43.7882498453496
Tuesday,19,-79.1887824264606,43.8011181238579
Tuesday,21,-79.222529586065,43.7993501296539
Tuesday,23,-79.5437792905903,43.6380102910982
Saturday,15,-79.2757191661402,43.69462440093
Tuesday,22,-79.5289374761498,43.6053606327998
Wednesday,14,-79.3964799901219,43.6759885501297
Wednesday,23,-79.3246119225713,43.7121459767016
Wednesday,15,-79.526156317709,43.7620545330207
Wednesday,4,-79.3849605077205,43.6512106232926
Wednesday,15,-79.4071191231072,43.6748511460388
Wednesday,14,-79.4949595929771,43.6255740294617
Wednesday,20,-79.3807554676371,43.6521200974952
Wednesday,20,-79.3680112830173,43.6563330782298
Wednesday,16,-79.259473865792,43.732719361296
Wednesday,21,-79.319294894696,43.7863491885521
Wednesday,10,-79.3840962784145,43.6463775086445
Saturday,19,-79.4788125129745,43.7183549969367
Monday,17,-79.3737742834019,43.6672891526494
Wednesday,21,-79.3157353413236,43.6924875609206
Wednesday,18,-79.2275394210185,43.796141995168
Sunday,9,-79.3702618167537,43.6685507915497
Wednesday,18,-79.3005513030845,43.7440934470297
Wednesday,16,-79.2251593011977,43.7417866078101
Wednesday,21,-79.4450278501941,43.6563189415012
Saturday,23,-79.4348610244019,43.7371821600191
Sunday,0,-79.4524203292992,43.6654906305197
Wednesday,22,-79.4159980347347,43.7816314770614
Wednesday,22,-79.3390109189152,43.6845307096824
Wednesday,16,-79.3129249284509,43.7584085427131
Wednesday,23,-79.5132003211001,43.7255096528998
Wednesday,17,-79.3437191362443,43.7758285046409
Wednesday,18,-79.382401296975,43.6613682396022
Tuesday,15,-79.44836767914,43.6445464560871
Tuesday,16,-79.2972877976954,43.7022140004237
Wednesday,4,-79.2565133973462,43.8353776066649
Tuesday,9,-79.3956244710586,43.6399394880405
Tuesday,19,-79.2827594716469,43.7479209817543
Tuesday,19,-79.3737742834019,43.6672891526494
Wednesday,22,-79.2844171119146,43.7808052428446
Wednesday,9,-79.295416060889,43.7063111430946
Wednesday,17,-79.2383582535327,43.7388469561834
Tuesday,21,-79.3983628513372,43.7067258009751
Tuesday,16,-79.530854132553,43.6918629680976
Wednesday,17,-79.2516113078239,43.7549169149552
Tuesday,16,-79.427039047871,43.6454381400563
Tuesday,21,-79.3850178557778,43.6447694076816
Tuesday,14,-79.5125722795718,43.7416734284122
Tuesday,23,-79.4764795694916,43.7626939253106
Wednesday,19,-79.4228934312547,43.7597230479467
Wednesday,18,-79.1868624020944,43.7706065515387
Wednesday,4,-79.4267918498047,43.6494953785255
Wednesday,19,-79.3744510627995,43.6601961798157
Wednesday,5,-79.3433740554113,43.7276442691312
Wednesday,5,-79.4148549232589,43.6643339220701
Tuesday,23,-79.3285131144394,43.7412160143768
Wednesday,8,-79.3437191362443,43.7758285046409
Tuesday,23,-79.4941508751952,43.7239398062694
Wednesday,10,-79.1732956005677,43.7930107722411
Wednesday,0,-79.4400817483392,43.7361031164558
Wednesday,9,-79.4131937174296,43.6453600073976
Wednesday,1,-79.436198127931,43.6445821097821
Sunday,9,-79.3702618167537,43.6685507915497
Wednesday,1,-79.2282129341818,43.7406531949793
Monday,12,-79.5290585208985,43.6409205820233
Wednesday,2,-79.2914396728025,43.71103349376
Wednesday,4,-79.3437191362443,43.7758285046409
Tuesday,16,-79.3403477629658,43.6825039712421
Monday,10,-79.3867844299272,43.670220211821
Tuesday,22,-79.4053014692576,43.6703025314371
Thursday,20,-79.5222941831097,43.644918697581
Thursday,12,-79.3457315835127,43.7796281965985
Wednesday,18,-79.222999153108,43.7580197756086
Thursday,17,-79.3976791120932,43.6338130824663
Wednesday,17,-79.3866249913636,43.6508466511827
Thursday,12,-79.2553638137263,43.7535208123777
Thursday,7,-79.5694150725544,43.6389089048844
Thursday,5,-79.3870636305505,43.66853314191
Thursday,5,-79.3911334522494,43.6498915602296
Thursday,4,-79.2823866734752,43.6737161200357
Thursday,3,-79.2864143687513,43.7710699139559
Thursday,3,-79.1916979768855,43.7995716328204
Thursday,3,-79.5517524132639,43.7080948901498
Thursday,2,-79.4403852821914,43.658852340447
Wednesday,10,-79.3979591451061,43.8002622089851
Thursday,1,-79.4293938342887,43.6341593604664
Thursday,5,-79.4303590494143,43.6701819474201
Thursday,5,-79.4354100663024,43.6408359221482
Wednesday,23,-79.2110468546962,43.7628602091512
Thursday,21,-79.512481418249,43.6855065282865
Thursday,2,-79.3952783875474,43.648442682859
Thursday,2,-79.4800114848233,43.6600540130366
Tuesday,12,-79.4250248016122,43.6813348382443
Thursday,2,-79.5586453458652,43.6942434437091
Thursday,1,-79.4427303421819,43.65833224486
Thursday,9,-79.3403477629658,43.6825039712421
Thursday,1,-79.3317309411594,43.798510323912
Thursday,0,-79.4041828544043,43.6674579950993
Thursday,9,-79.5161975699883,43.7001519748185
Thursday,10,-79.4537139748867,43.7878598627178
Thursday,10,-79.3699043991485,43.662229919777
Thursday,10,-79.2683085977179,43.7875720849603
Thursday,0,-79.3468255034386,43.6658083492911
Thursday,0,-79.493729468657,43.7060151175027
Thursday,20,-79.5524562458578,43.7141298762906
Thursday,0,-79.493729468657,43.7060151175027
Thursday,0,-79.3785319118802,43.6598517060853
Wednesday,22,-79.4812076103712,43.6229625904171
Wednesday,21,-79.2935236195041,43.6713940527402
Thursday,12,-79.2553638137263,43.7535208123777
Thursday,16,-79.2995458413039,43.8015419459133
Thursday,16,-79.2995458413039,43.8015419459133
Thursday,16,-79.4179717732675,43.7069801871759
Thursday,16,-79.4179717732675,43.7069801871759
Wednesday,20,-79.431321589554,43.7078695584162
Wednesday,18,-79.5158217523631,43.6120784476431
Wednesday,17,-79.3702618167537,43.6685507915497
Wednesday,17,-79.5158217523631,43.6120784476431
Wednesday,16,-79.3153780504343,43.8224581921049
Wednesday,16,-79.2523359046076,43.7336841531154
Wednesday,0,-79.5033854470216,43.7697833573235
Sunday,23,-79.143351583721,43.7744713094575
Saturday,21,-79.482581645892,43.7617176044836
Tuesday,10,-79.2121418072552,43.7863827990706
Thursday,22,-79.3561549705691,43.6568624376316
Thursday,18,-79.5613870636161,43.7353502910308
Thursday,19,-79.2403714927808,43.7204762340719
Thursday,20,-79.2250905573972,43.8213345437347
Thursday,20,-79.5524562458578,43.7141298762906
Thursday,20,-79.2786751072733,43.759346430275
Thursday,12,-79.3200946145948,43.799482998962
Monday,10,-79.2514412592249,43.8232789560242
Saturday,17,-79.3437191362443,43.7758285046409
Thursday,12,-79.4979549952819,43.6023544645221
Thursday,12,-79.4355507969106,43.6786785792266
Wednesday,10,-79.3979591451061,43.8002622089851
Thursday,13,-79.5158217523631,43.6120784476431
Thursday,14,-79.4206410304262,43.6303371780972
Thursday,14,-79.4422182423726,43.639484481655
Thursday,14,-79.4899749982609,43.678366870045
Thursday,15,-79.387403991553,43.6700933291411
Thursday,15,-79.4788944737684,43.6892902424997
Thursday,15,-79.4231845881804,43.7047066619116
Thursday,16,-79.3231219747701,43.7703207512874
Thursday,16,-79.4630465373074,43.6735298546348
Thursday,16,-79.4159587401257,43.7030228255996
Thursday,16,-79.2995458413039,43.8015419459133
Thursday,16,-79.4179717732675,43.7069801871759
Thursday,16,-79.3896365849244,43.6997421766415
Thursday,17,-79.3387781082642,43.7005846893668
Thursday,17,-79.4159176433225,43.6836276525944
Thursday,17,-79.3037785290819,43.7900861681247
Thursday,17,-79.4887588064428,43.7545063414094
Thursday,0,-79.3590261422994,43.7768253771921
Thursday,17,-79.515385325272,43.6780868485416
Thursday,18,-79.2529123385316,43.8108489475848
Thursday,18,-79.3809227673582,43.6563225842995
Thursday,18,-79.4656957072594,43.7632799338945
Thursday,18,-79.2783906507523,43.7057651991677
Thursday,12,-79.3787659361735,43.6543157680546
Thursday,18,-79.4301692501805,43.7209361763867
Thursday,18,-79.4984551056254,43.7023980660193
Thursday,19,-79.3068200887869,43.6870540891262
Thursday,19,-79.3826098112935,43.7589310139425
Thursday,20,-79.2250905573972,43.8213345437347
Thursday,20,-79.5524562458578,43.7141298762906
Thursday,20,-79.3822747267678,43.7639706753873
Thursday,20,-79.1366725210743,43.7795962780377
Thursday,20,-79.5177712679938,43.7590098266466
Sunday,16,-79.3772108676691,43.6635929654536
Thursday,20,-79.2786751072733,43.759346430275
Monday,1,-79.237818369029,43.7784561541884
Thursday,1,-79.3862792202443,43.6676359025395
Wednesday,0,-79.4033659928732,43.645510390224
Saturday,7,-79.2083399564501,43.7879665053608
Saturday,0,-79.3238505526795,43.7807324262544
Friday,18,-79.5881614427232,43.746308819522
Friday,20,-79.2290624547848,43.7870187228306
Friday,10,-79.3897833131636,43.7488718735834
Friday,21,-79.26812218033,43.7506033362386
Friday,22,-79.3805173067863,43.6646410751448
Monday,15,-79.4430417415942,43.6592164962172
Friday,22,-79.3785319118802,43.6598517060853
Friday,19,-79.505562844965,43.7092391602959
Friday,19,-79.4547473323248,43.7140806672905
Friday,18,-79.3441916560334,43.7915127256366
Sunday,0,-79.3473541525475,43.7824445052818
Tuesday,0,-79.399284572156,43.7109061107871
Friday,11,-79.2843167791376,43.7660323148793
Thursday,9,-79.282396857502,43.6956353030053
Friday,11,-79.5635258209048,43.6798556713929
Tuesday,7,-79.4378661170172,43.6384649321311
Friday,9,-79.6104665002331,43.7497097427986
Thursday,0,-79.2401075887179,43.7888632406945
Friday,11,-79.4118125865397,43.7381703449157
Friday,11,-79.530854132553,43.6918629680976
Friday,12,-79.4221717804477,43.7841469906886
Thursday,18,-79.4126129152299,43.6554563276581
Friday,19,-79.4255582611436,43.7009863033104
Friday,20,-79.2290624547848,43.7870187228306
Friday,20,-79.5132003211001,43.7255096528998
Friday,12,-79.3378226253943,43.7619650107889
Friday,20,-79.3342921317205,43.6927879746328
Friday,20,-79.3664959471124,43.6588604563306
Friday,18,-79.3441916560334,43.7915127256366
Friday,20,-79.3457948187012,43.7036843035894
Friday,21,-79.26812218033,43.7506033362386
Friday,21,-79.6165017978195,43.6152711824726
Friday,13,-79.5063048408707,43.6032607772227
Friday,18,-79.5308477212445,43.7418069331908
Friday,13,-79.3799703459631,43.6540566122559
Tuesday,21,-79.5041395983884,43.6010004171312
Monday,23,-79.3806368570576,43.6408626748579
Friday,19,-79.3758959489876,43.6604331970742
Thursday,17,-79.2557084341863,43.7288847142105
Monday,0,-79.2637961740381,43.799168808373
Thursday,22,-79.4288669351984,43.6810427228203
Friday,1,-79.4589653501488,43.6744259513182
Friday,1,-79.4589653501488,43.6744259513182
Friday,17,-79.3954319485713,43.6718952285541
Friday,1,-79.4589653501488,43.6744259513182
Friday,3,-79.3809227673582,43.6563225842995
Saturday,7,-79.2083399564501,43.7879665053608
Thursday,21,-79.525720044643,43.7238262082967
Wednesday,12,-79.4780584059622,43.7086530745628
Friday,21,-79.4298991466371,43.7000570895001
Friday,18,-79.5870959341226,43.7536134104241
Saturday,13,-79.5833113483634,43.7500337544561
Thursday,21,-79.3800830957388,43.6559028106166
Thursday,21,-79.2952801193784,43.7072186126788
Thursday,21,-79.2583931160158,43.7392960520653
Sunday,16,-79.5568998425087,43.6101198168381
Thursday,22,-79.6152032031022,43.7319748104397
Thursday,20,-79.4847930960515,43.7610034983701
Friday,12,-79.371381499673,43.6430537261179
Friday,13,-79.4055423154819,43.6440469482494
Thursday,20,-79.1988603952853,43.740306009787
Friday,22,-79.3010842984185,43.8037363143895
Thursday,18,-79.3834181620317,43.6621299047662
Thursday,18,-79.3834181620317,43.6621299047662
Friday,13,-79.3799703459631,43.6540566122559
Friday,22,-79.2825373709207,43.8220565088005
Friday,6,-79.5960392134313,43.7318991721573
Wednesday,14,-79.3769482020003,43.6529117379354
Thursday,13,-79.501819595922,43.7270883145835
Friday,22,-79.4916890306896,43.7572238554207
Thursday,12,-79.4222164988998,43.7412195839518
Friday,15,-79.4895289889863,43.6869873513883
Friday,22,-79.6325404998642,43.6443427784827
Wednesday,15,-79.3343914406019,43.7099903341753
Friday,22,-79.3805173067863,43.6646410751448
Friday,22,-79.3785319118802,43.6598517060853
Friday,22,-79.358810903531,43.7390116979202
Friday,23,-79.3084612248699,43.7387931330925
Friday,23,-79.4676922922282,43.6917098931505
Tuesday,15,-79.2973100472669,43.6965184540082
Friday,23,-79.3912820386474,43.6434150413592
Friday,18,-79.5296357691113,43.6620037247048
Friday,18,-79.5881614427232,43.746308819522
Friday,15,-79.3799703459631,43.6540566122559
Friday,15,-79.2639958081224,43.6969875538949
Friday,14,-79.4187813384203,43.654450016637
Friday,14,-79.2591176783018,43.6939287298013
Friday,0,-79.2970787020784,43.7059286809132
Friday,13,-79.4357629584633,43.6899092630308
Friday,1,-79.4589653501488,43.6744259513182
Friday,2,-79.288907762874,43.8031205216209
Wednesday,0,-79.3149470775184,43.6657739111569
Friday,2,-79.5438025321579,43.6118226934597
Friday,15,-79.4895289889863,43.6869873513883
Tuesday,0,-79.616925680866,43.7237458676236
Friday,3,-79.3805774952918,43.6464145918027
Friday,15,-79.3799703459631,43.6540566122559
Friday,5,-79.4733818212977,43.7742724334463
Friday,5,-79.3706901708147,43.6507260404022
Friday,5,-79.347062868972,43.6847825053417
Friday,7,-79.3809227673582,43.6563225842995
Friday,8,-79.4368124995407,43.7396516521583
Friday,15,-79.3799703459631,43.6540566122559
Friday,10,-79.3448392239802,43.6789458527888
Friday,10,-79.4676922922282,43.6917098931505
Friday,15,-79.3799703459631,43.6540566122559
Saturday,2,-79.3381842907768,43.6724438845578
Friday,23,-79.5694392014958,43.7489523237905
Wednesday,12,-79.5308477212445,43.7418069331908
Saturday,2,-79.3904879001168,43.6547746782682
Friday,21,-79.301873300065,43.705884981688
Saturday,2,-79.4649497845584,43.759467099123
Saturday,1,-79.3815835898378,43.6579016227217
Sunday,0,-79.252723205959,43.7129920898692
Friday,19,-79.4153686932272,43.7663254134081
Saturday,1,-79.5137965538313,43.7198240863369
Saturday,1,-79.3176488588485,43.6688843534649
Thursday,7,-79.3898819427252,43.6562175093796
Friday,20,-79.6042136760591,43.7060225258956
Thursday,9,-79.554258409196,43.6783533346273
Thursday,20,-79.5147637388827,43.7672051400814
Saturday,1,-79.5821487402664,43.7387093269928
Friday,20,-79.5287454526223,43.6487645163871
Friday,20,-79.5287454526223,43.6487645163871
Saturday,0,-79.4038670838949,43.6666511109017
Saturday,0,-79.5394509708774,43.7389832840931
Thursday,12,-79.1332006553344,43.7844571671611
Saturday,17,-79.4889771434969,43.6977066211861
Friday,18,-79.2895158079779,43.7589528325812
Friday,19,-79.3981476871127,43.6462264458546
Saturday,0,-79.522097786492,43.665867901284
Saturday,0,-79.3883989506595,43.6475654890261
Friday,23,-79.3928157324887,43.7078549744419
Saturday,21,-79.5855601746174,43.726268931927
Friday,15,-79.5305500235948,43.6467671524556
Friday,21,-79.4364727921821,43.7472416701155
Thursday,12,-79.4188583307083,43.6441981031487
Wednesday,18,-79.2811499370397,43.7151325736735
Saturday,18,-79.2757975656285,43.6995344596809
Thursday,11,-79.5901192464492,43.7374435292579
Wednesday,1,-79.260875234419,43.8171650062115
Wednesday,9,-79.3912232498632,43.7111225633005
Wednesday,15,-79.3809227673582,43.6563225842995
Saturday,14,-79.4338317648609,43.6601799344331
Saturday,14,-79.3712639657377,43.7703514351632
Saturday,14,-79.3474438719214,43.6594136177815
Saturday,15,-79.2186509489847,43.8065308622717
Saturday,15,-79.274961123864,43.8269615546311
Saturday,16,-79.1851792409631,43.794537842414
Saturday,16,-79.4134487453381,43.7601365388378
Saturday,16,-79.4494695635728,43.7275808110579
Saturday,16,-79.3978679899017,43.6748975033566
Saturday,17,-79.274961123864,43.8269615546311
Saturday,23,-79.4065162480996,43.6567157615286
Saturday,23,-79.4860970858865,43.669497483107
Saturday,18,-79.443180702166,43.7181121894088
Saturday,1,-79.3549477924635,43.6412157225058
Saturday,23,-79.4065162480996,43.6567157615286
Saturday,21,-79.3805830708512,43.6662693254449
Saturday,22,-79.4429788309458,43.6912958455479
Saturday,21,-79.4505973930242,43.6762980369316
Saturday,21,-79.3805830708512,43.6662693254449
Saturday,21,-79.3805830708512,43.6662693254449
Saturday,18,-79.443180702166,43.7181121894088
Saturday,21,-79.3807635674754,43.6575446405909
Saturday,20,-79.5967898052215,43.7199564734354
Saturday,19,-79.7391908550124,43.6879757801135
Saturday,19,-79.3766988780826,43.6569575355094
Saturday,19,-79.4384128932735,43.698238105615
Saturday,19,-79.3766988780826,43.6569575355094
Saturday,18,-79.443180702166,43.7181121894088
Saturday,16,-79.4134487453381,43.7601365388378
Saturday,16,-79.4134487453381,43.7601365388378
Saturday,16,-79.4134487453381,43.7601365388378
Saturday,13,-79.5128074227241,43.7514667384787
Saturday,11,-79.3706985813642,43.6615582218963
Saturday,11,-79.3706985813642,43.6615582218963
Saturday,4,-79.377038746313,43.6601691533228
Saturday,3,-79.4114658437994,43.640752116566
Saturday,2,-79.3813663266443,43.6574097616278
Saturday,2,-79.3381842907768,43.6724438845578
Saturday,0,-79.3883989506595,43.6475654890261
Friday,22,-79.3412650001397,43.6607870585807
Friday,18,-79.0122037274974,43.8824533004662
Saturday,13,-79.4145885530013,43.690944294097
Saturday,13,-79.516603390567,43.7460565443151
Saturday,13,-79.5720736388945,43.7559688035125
