OCC_DOW,OCC_HOUR,LONG_WGS84,LAT_WGS84
Friday,15,-79.3837023902441,43.6612460366714
Friday,15,-79.5255051643545,43.6471976213596
Friday,15,-79.3208879624595,43.683938226975
Friday,18,-79.4403115907399,43.6391958977373
Friday,15,-79.3710284454984,43.6582885117532
Friday,15,-79.5125722795718,43.7416734284122
Friday,13,-79.3230136033512,43.7752384314767
Thursday,16,-79.291359350646,43.7634209390281
Friday,13,-79.3860564320166,43.6552343763879
Friday,13,-79.5609239864163,43.6088946652966
Friday,12,-79.3569233490289,43.7848301279483
Friday,12,-79.4208346786824,43.7863569544471
Friday,12,-79.3589207446189,43.6568270710901
Friday,12,-79.4498696651527,43.7895847053089
Friday,20,-79.3396096122601,43.7230186261357
Friday,20,-79.2827180429544,43.7778723206886
Friday,21,-79.594952438969,43.7360109681461
Friday,12,-79.3968720078906,43.7251930258019
Friday,21,-79.594952438969,43.7360109681461
Saturday,20,-79.206164842966,43.8113191392096
Friday,12,-79.3387652100485,43.7628862046938
Friday,21,-79.5637641670783,43.6899498550793
Friday,21,-79.5637641670783,43.6899498550793
Friday,20,-79.196216830598,43.7866207023673
Monday,13,-79.3984410457481,43.6641032676592
Friday,20,-79.2827180429544,43.7778723206886
Wednesday,0,-79.3840568644154,43.6564295465581
Friday,11,-79.5397522803999,43.7402399690817
Friday,22,-79.3841540266399,43.6638977699362
Friday,11,-79.2322875446088,43.7494540169477
Friday,11,-79.4125278790544,43.6843333533159
Friday,10,-79.4355443960239,43.6446644380459
Friday,20,-79.2067480290202,43.7832497684164
Thursday,8,-79.4314508198475,43.7675504763905
Friday,20,-79.3396096122601,43.7230186261357
Wednesday,14,-79.2657679149362,43.7364127376701
Friday,11,-79.2322875446088,43.7494540169477
Friday,7,-79.3720680396071,43.6707005196395
Friday,7,-79.3849502213687,43.6658342327844
Friday,4,-79.4244293580654,43.6622439086815
Friday,7,-79.306755324582,43.6651300602405
Friday,19,-79.5123523271641,43.7272829666234
Friday,2,-79.4066127547357,43.6521856259247
Friday,22,-79.3837852125892,43.663015093294
Friday,23,-79.2951316713008,43.6960741669837
Friday,19,-79.3821142086579,43.6590897743863
Friday,19,-79.3913408549425,43.7711782192375
Friday,19,-79.4014613641002,43.7525141836651
Friday,18,-79.5245823986859,43.6728339174981
Friday,23,-79.2211970036205,43.8041242438667
Friday,22,-79.3837852125892,43.663015093294
Friday,22,-79.2035368080999,43.7793731851976
Friday,15,-79.5045943069982,43.6885403121213
Saturday,19,-79.4691423121065,43.6823178127366
Saturday,19,-79.2782667921568,43.6990315214226
Saturday,19,-79.4093777908254,43.7603254243225
Saturday,18,-79.2543315569152,43.6991245462813
Saturday,18,-79.5768218659818,43.643555846145
Saturday,18,-79.3730619978084,43.6424746823902
Saturday,18,-79.4424923314443,43.6394310078312
Saturday,18,-79.2914605869849,43.7269901432566
Tuesday,12,-79.3272439010835,43.6745299162728
Saturday,17,-79.1795677683155,43.7647992862907
Saturday,17,-79.2882602545578,43.7832806843452
Saturday,17,-79.3845922472876,43.6649310996906
Saturday,16,-79.4924226641346,43.6686347516542
Saturday,15,-79.4771138000629,43.7045519429154
Saturday,22,-79.3016802640335,43.7977335870513
Saturday,21,-79.3263502972717,43.7179651009293
Saturday,20,-79.3520977282349,43.7864804839544
Saturday,20,-79.3520977282349,43.7864804839544
Saturday,18,-79.2543315569152,43.6991245462813
Saturday,17,-79.4159136127034,43.6390159574205
Saturday,17,-79.4159136127034,43.6390159574205
Saturday,15,-79.1862222239397,43.7684028883572
Saturday,15,-79.1862222239397,43.7684028883572
Saturday,13,-79.366949493669,43.6564938088315
Saturday,9,-79.5089760602365,43.7223579229134
Saturday,9,-79.4350248736287,43.7414961543584
Saturday,4,-79.4332136503482,43.6436976114765
Saturday,3,-79.3905223216729,43.6450028532059
Saturday,3,-79.3905223216729,43.6450028532059
Saturday,2,-79.2913154039309,43.7005537582674
Saturday,15,-79.1862222239397,43.7684028883572
Saturday,15,-79.492016633777,43.6697042939481
Saturday,13,-79.2793675914815,43.7661584581459
Saturday,13,-79.366949493669,43.6564938088315
Saturday,0,-79.3003922622738,43.7805032002222
Saturday,12,-79.5604043128953,43.7540176260158
Saturday,12,-79.4145751194734,43.7716977360472
Saturday,17,-79.2591698455305,43.7784380272832
Saturday,12,-79.4159980347347,43.7816314770614
Saturday,11,-79.3807554676371,43.6521200974952
Saturday,9,-79.5089760602365,43.7223579229134
Saturday,9,-79.4350248736287,43.7414961543584
Saturday,9,-79.5949521218366,43.7327686379496
Saturday,8,-79.4143875464766,43.6731440945209
Saturday,8,-79.5048322523363,43.7480382759901
Saturday,6,-79.2827610990637,43.7279399408114
Saturday,5,-79.4355443960239,43.6446644380459
Saturday,5,-79.3898406063599,43.6705563198908
Saturday,5,-79.363452153687,43.6483711109719
Saturday,4,-79.4332136503482,43.6436976114765
Saturday,3,-79.3905223216729,43.6450028532059
Saturday,2,-79.4427303421819,43.65833224486
Saturday,2,-79.5229601618472,43.7682555138523
Saturday,2,-79.3905223216729,43.6450028532059
Saturday,2,-79.3955585396963,43.6784624320166
Saturday,1,-79.3805173067863,43.6646410751448
Saturday,1,-79.189522705471,43.77391567496
Saturday,1,-79.3736998787598,43.6528570317379
Saturday,1,-79.2951316713008,43.6960741669837
Saturday,0,-79.189522705471,43.77391567496
Saturday,0,-79.4464102453044,43.6395096584472
Friday,23,-79.383501317048,43.6840112066036
Friday,18,-79.3744444859726,43.6688630191241
Friday,18,-79.3874379920434,43.7215836177604
Friday,12,-79.2687994475545,43.7684182351665
Friday,2,-79.4041859719385,43.6476700519326
Thursday,0,-79.3815656350106,43.6660468438355
Monday,12,-79.2588353335499,43.7896140143722
Friday,0,-79.3072786248821,43.6744685678192
Friday,0,-79.3072786248821,43.6744685678192
Thursday,12,-79.2812349137766,43.7292513088668
Saturday,10,-79.3842059245105,43.6707982509655
Saturday,16,-79.3007619274978,43.6929808011468
Saturday,2,-79.5354475905555,43.7343238617073
Friday,16,-79.3769482020003,43.6529117379354
Saturday,23,-79.3837139880031,43.6912978950957
Saturday,22,-79.5447214238236,43.6881572748607
Saturday,22,-79.3358921098514,43.6620036352727
Saturday,22,-79.3016802640335,43.7977335870513
Saturday,21,-79.4248443544659,43.7339262345649
Saturday,21,-79.3263502972717,43.7179651009293
Saturday,21,-79.4074694502635,43.665908413264
Saturday,20,-79.4988573206672,43.776739330842
Saturday,20,-79.4169919790219,43.7639540198132
Saturday,20,-79.3520977282349,43.7864804839544
Saturday,20,-79.4040508019805,43.7811399732594
Saturday,20,-79.2645508958054,43.7327646468606
Saturday,19,-79.3975743562523,43.7793094215696
Wednesday,19,-79.5134418219425,43.7580529338225
Sunday,17,-79.4061945893139,43.7912158538243
Sunday,18,-79.5081216715014,43.7279891784857
Sunday,17,-79.3819215839918,43.6586618399775
Saturday,23,-79.3741533801067,43.6890104375689
Saturday,22,-79.3950431878888,43.6454643182887
Saturday,23,-79.2812689578577,43.7585232938521
Sunday,0,-79.3026254188048,43.6874414050511
Sunday,16,-79.1948904245231,43.7664897329517
Sunday,0,-79.4166201337533,43.7129786022327
Sunday,16,-79.3835878206244,43.709731754633
Sunday,16,-79.3934808789148,43.6591937445611
Sunday,0,-79.3191867734151,43.7856289316678
Sunday,1,-79.4281255059228,43.6359750600625
Sunday,1,-79.291359350646,43.7634209390281
Sunday,1,-79.2994719960545,43.7028592096742
Friday,0,-79.3691830861843,43.7698345933191
Monday,0,-79.3059780700395,43.7989921239807
Sunday,15,-79.2675034524538,43.8102807567311
Thursday,0,-79.4747151880576,43.786198898495
Sunday,20,-79.5147801529679,43.62358594648
Sunday,17,-79.3565273618491,43.6573689257357
Sunday,15,-79.2914605869849,43.7269901432566
Sunday,0,-79.5580540569778,43.7599929184163
Friday,0,-79.584629875732,43.7194333130878
Sunday,1,-79.4279662156424,43.6391666646852
Sunday,1,-79.3934808789148,43.6591937445611
Sunday,1,-79.2865730892026,43.6868988905197
Sunday,1,-79.340618267898,43.7327274064198
Sunday,1,-79.4925650267386,43.7369835626236
Sunday,20,-79.3223277988704,43.7990653169862
Sunday,1,-79.2322121786265,43.765287611522
Sunday,1,-79.4946456853668,43.7777118510311
Sunday,1,-79.5177712679938,43.7590098266466
Sunday,1,-79.4946456853668,43.7777118510311
Sunday,16,-79.4450271869079,43.6857930992477
Saturday,20,-79.5214595468828,43.7268585789337
Sunday,1,-79.4006330754994,43.6457274824645
Sunday,22,-79.4031966542284,43.6573766960897
Sunday,20,-79.4004262522276,43.6540444692813
Sunday,18,-79.5081216715014,43.7279891784857
Sunday,16,-79.5000484316203,43.703608393915
Sunday,16,-79.1948904245231,43.7664897329517
Sunday,15,-79.2168341462044,43.7467172764954
Sunday,2,-79.4280026113387,43.6405935244426
Sunday,3,-79.2917065444059,43.6957105290905
Sunday,3,-79.4025114591847,43.7262833952151
Sunday,3,-79.3363474475851,43.7143975628185
Sunday,15,-79.2216661068632,43.7579265614971
Sunday,15,-79.2914605869849,43.7269901432566
Sunday,4,-79.3363124153999,43.6619052213454
Sunday,4,-79.2782667921568,43.6990315214226
Sunday,6,-79.4085388455084,43.6617561141026
Sunday,7,-79.3269050354282,43.7239727008405
Sunday,7,-79.3571666720035,43.6508260965194
Sunday,8,-79.3998394695923,43.6743685660419
Sunday,1,-79.3771445948276,43.6564949772036
Sunday,12,-79.2487957892509,43.7102478768057
Sunday,10,-79.3822658002092,43.6583301347217
Sunday,1,-79.2757191661402,43.69462440093
Sunday,8,-79.3998394695923,43.6743685660419
Sunday,9,-79.4408029745843,43.6626327209938
Saturday,19,-79.2647485158571,43.691473484562
Sunday,10,-79.2561900185561,43.7721930586014
Sunday,10,-79.2937111063083,43.746952768012
Friday,21,-79.2738862324373,43.7308392604866
Monday,0,-79.406778412903,43.7946792962597
Friday,21,-79.5497810047498,43.6228507375697
Saturday,13,-79.3249914228859,43.7612898780397
Sunday,13,-79.3986532263314,43.6474683021956
Sunday,13,-79.3919657123043,43.6697961783908
Saturday,19,-79.3179758226923,43.7841958403096
Sunday,14,-79.5526780808295,43.6723933419841
Sunday,22,-79.4118604401987,43.6340690694362
Sunday,23,-79.3880135632433,43.6830535873739
Sunday,23,-79.5086306290584,43.7209091805647
Sunday,17,-79.419496512552,43.7332385286163
Sunday,15,-79.1948904245231,43.7664897329517
Sunday,15,-79.2914605869849,43.7269901432566
Sunday,16,-79.4288669351984,43.6810427228203
Sunday,15,-79.2168341462044,43.7467172764954
Sunday,15,-79.6016587951863,43.755992400009
Sunday,20,-79.4004262522276,43.6540444692813
Sunday,19,-79.3983628513372,43.7067258009751
Friday,18,-79.4353693447153,43.7216858404891
Sunday,15,-79.3809556861721,43.6657163650162
Sunday,15,-79.3723862579924,43.6581644029417
Saturday,19,-79.2647485158571,43.691473484562
Saturday,22,-79.4335785143836,43.6927890711541
Saturday,23,-79.3829999821599,43.6924852750122
Monday,22,-79.2760274890067,43.7253527194202
Monday,21,-79.2131892655972,43.814585949647
Friday,17,-79.4805247768841,43.6241366143417
Monday,21,-79.4914066234126,43.6857464629752
Monday,22,-79.4430050022163,43.7738531111324
Friday,9,-79.3696846100592,43.6527833582649
Tuesday,10,-79.5838034908652,43.746808096245
Monday,15,-79.4065721885579,43.6466767367956
Tuesday,0,-79.4014613641002,43.7525141836651
Sunday,13,-79.4566231657081,43.6831015117619
Thursday,12,-79.5528600774316,43.7227221167125
Monday,23,-79.5586453458652,43.6942434437091
Sunday,19,-79.6195257931041,43.7530304891163
Monday,16,-79.1994694617109,43.7654409396202
Monday,13,-79.3799703459631,43.6540566122559
Monday,13,-79.3799703459631,43.6540566122559
Monday,9,-79.2383788685657,43.7153990359792
Monday,9,-79.4397511724625,43.6786858299602
Monday,8,-79.2317535622326,43.7764301467724
Monday,6,-79.2901628889297,43.805310212005
Monday,4,-79.4492049318835,43.6526256885649
Monday,15,-79.4065721885579,43.6466767367956
Sunday,23,-79.3005432558658,43.688441011836
Monday,0,-79.540171149488,43.7626663880894
Monday,15,-79.3399300257905,43.7337905509708
Monday,17,-79.5838034908652,43.746808096245
Monday,17,-79.3815656350106,43.6660468438355
Monday,17,-79.3694560303976,43.6545191089848
Sunday,14,-79.5526780808295,43.6723933419841
Saturday,14,-79.4824330710138,43.707531587991
Monday,17,-79.3821142086579,43.6590897743863
Friday,16,-79.5572119613729,43.6383281338738
Monday,17,-79.4494695635728,43.7275808110579
Tuesday,8,-79.3848090608592,43.6442736720865
Saturday,0,-79.3458437162186,43.7193672169858
Saturday,1,-79.3822658002092,43.6583301347217
Wednesday,12,-79.2447975280768,43.7441629100093
Saturday,18,-79.2334189929048,43.7903493644262
Saturday,12,-79.4600237613662,43.7305938315749
Saturday,9,-79.3483575279482,43.7915741345649
Sunday,22,-79.5081216715014,43.7279891784857
Monday,0,-79.5248795301539,43.663375393041
Monday,1,-79.4002276497555,43.7154489279671
Monday,1,-79.5493741381781,43.6766524989147
Monday,3,-79.2747108044386,43.6997529980339
Monday,3,-79.387862832606,43.6728676683215
Monday,4,-79.4503469849161,43.6496562786791
Monday,5,-79.4074694502635,43.665908413264
Monday,6,-79.2901628889297,43.805310212005
Monday,7,-79.6158457194055,43.7238820250729
Monday,8,-79.4714066598734,43.6602977848753
Monday,8,-79.4457553222831,43.7924127558532
Monday,15,-79.4935234523272,43.6078639569351
Monday,15,-79.4600280723098,43.6553404573469
Monday,9,-79.2591698455305,43.7784380272832
Monday,11,-79.3837023902441,43.6612460366714
Monday,10,-79.4501766399337,43.7836948190049
Sunday,18,-79.3768302532391,43.6688916641314
Monday,12,-79.3381937706057,43.76456620494
Sunday,23,-79.3005432558658,43.688441011836
Monday,12,-79.1906521847163,43.758702730516
Monday,16,-79.1994694617109,43.7654409396202
Monday,16,-79.3492665443486,43.7508431808321
Monday,17,-79.4509425011073,43.7723064041646
Thursday,23,-79.3694063071805,43.7906383203491
Monday,16,-79.3026254188048,43.6874414050511
Monday,16,-79.4386900737689,43.6871278017219
Monday,10,-79.4392870338693,43.6633903249917
Friday,6,-79.2334189929048,43.7903493644262
Monday,13,-79.3799703459631,43.6540566122559
Friday,9,-79.1987401324553,43.7462932637566
Sunday,20,-79.4329147061523,43.6408884834014
Monday,15,-79.4910496816828,43.7634960094883
Monday,15,-79.1425089442039,43.7985039634793
Wednesday,12,-79.4844956164616,43.7281007183938
Monday,18,-79.5104223788272,43.7247661369879
Monday,15,-79.386156625859,43.668736095661
Monday,19,-79.4426050499582,43.7723092175358
Monday,14,-79.3005432558658,43.688441011836
Thursday,23,-79.3694063071805,43.7906383203491
Monday,11,-79.5728512991343,43.6611372416679
Thursday,23,-79.2598103653621,43.7920553353335
Sunday,7,-79.4077150177111,43.6429034240324
Friday,15,-79.5609179727129,43.6384263230055
Monday,20,-79.2757191661402,43.69462440093
Monday,23,-79.5586453458652,43.6942434437091
Friday,8,-79.3880147675701,43.6699682345705
Saturday,17,-79.4438215965874,43.63917530052
Tuesday,9,-79.2779077657574,43.7454560896734
Tuesday,15,-79.3547285832226,43.6649325262792
Monday,0,-79.163994353404,43.7937240518816
Friday,19,-79.3504377883012,43.7936245379927
Sunday,20,-79.5134418219425,43.7580529338225
Tuesday,10,-79.1975767937637,43.7589641812044
Sunday,15,-79.3919007776615,43.6416380535909
Sunday,20,-79.5134418219425,43.7580529338225
Tuesday,0,-79.1882250429791,43.8082792537672
Monday,20,-79.5663303516381,43.7152799961837
Monday,22,-79.5840204432015,43.6469336725039
Friday,19,-79.3504377883012,43.7936245379927
Monday,12,-79.3005432558658,43.688441011836
Friday,17,-79.4747151880576,43.786198898495
Tuesday,19,-79.5228450546412,43.7729885440449
Tuesday,15,-79.3547285832226,43.6649325262792
Tuesday,20,-79.411562167545,43.7639933437937
Friday,5,-79.5676590015878,43.6576707054736
Monday,19,-79.3779146873049,43.6491425429091
Tuesday,22,-79.2874803550899,43.6908426206585
Tuesday,22,-79.3834181620317,43.6621299047662
Tuesday,21,-79.2641847337684,43.7278222951445
Tuesday,21,-79.4848936551484,43.7382885251028
Monday,18,-79.3473184428139,43.6507976161471
Monday,19,-79.4384779660677,43.7554521920272
Tuesday,21,-79.2786892327092,43.7659816076633
Tuesday,20,-79.5394509708774,43.7389832840931
Tuesday,20,-79.1996317998581,43.8172595178088
Tuesday,20,-79.411562167545,43.7639933437937
Tuesday,19,-79.4981866579784,43.7654725469959
Tuesday,19,-79.3246119225713,43.7121459767016
Tuesday,19,-79.2749707403458,43.7022674456716
Tuesday,19,-79.5158217523631,43.6120784476431
Tuesday,18,-79.4035492665583,43.7569104284099
Tuesday,18,-79.3749430758467,43.6511794364646
Tuesday,18,-79.4369886563877,43.7556854478062
Tuesday,18,-79.4508375709413,43.7383980953406
Tuesday,10,-79.5354475905555,43.7343238617073
Monday,21,-79.2520478488261,43.7358438385763
Monday,22,-79.5047534079117,43.7157347228274
Tuesday,0,-79.4205944808267,43.7177658198846
Tuesday,0,-79.546920352913,43.6310161098743
Tuesday,0,-79.4509425011073,43.7723064041646
Tuesday,0,-79.2455266299358,43.7394497932619
Tuesday,2,-79.4811780588749,43.7753572639208
Tuesday,3,-79.6147267601112,43.7438918370323
Tuesday,7,-79.3237133516493,43.7645690697736
Tuesday,7,-79.2618155044331,43.691780683014
Tuesday,8,-79.4347849677868,43.7687000706735
Tuesday,9,-79.4067219096808,43.7441433319926
Tuesday,9,-79.6022373417415,43.6894673003912
Tuesday,9,-79.5376163927521,43.6434233273218
Tuesday,10,-79.4359351631563,43.6421651189261
Tuesday,10,-79.1366725210743,43.7795962780377
Tuesday,10,-79.5194247972975,43.6736933813354
Tuesday,11,-79.4570396512971,43.7101585494957
Tuesday,12,-79.4258962290338,43.7573461888175
Tuesday,12,-79.5095317633741,43.6602033983703
Tuesday,14,-79.2723188072909,43.7713028870734
Tuesday,15,-79.4887588064428,43.7545063414094
Tuesday,15,-79.3371090333169,43.7743946913281
Tuesday,15,-79.3547285832226,43.6649325262792
Friday,19,-79.5021892272671,43.6642794898081
Tuesday,15,-79.3745632872114,43.6570608976536
Tuesday,15,-79.5361389339321,43.6400338619686
Tuesday,15,-79.4762631030566,43.6628694703935
Tuesday,15,-79.1862222239397,43.7684028883572
Tuesday,17,-79.502901296856,43.659650294003
Monday,7,-79.4382891058995,43.7017615956476
Tuesday,17,-79.3712348457355,43.7559058216679
Tuesday,17,-79.3688272956589,43.741745449254
Tuesday,17,-79.2809997838154,43.712039541262
Saturday,21,-79.3564396196874,43.712438946567
Wednesday,20,-79.5475641802164,43.645470518748
Wednesday,16,-79.480208108064,43.6927999118973
Wednesday,18,-79.3763175161957,43.7518952433925
Wednesday,18,-79.4727397458009,43.690677844416
Wednesday,14,-79.2872736740541,43.6946450325789
Wednesday,12,-79.3902838762919,43.6514916134927
Wednesday,12,-79.3902838762919,43.6514916134927
Wednesday,19,-79.1886060675228,43.7639628652415
Wednesday,14,-79.2809997838154,43.712039541262
Wednesday,1,-79.5317753144233,43.77331874302
Monday,18,-79.5821122604179,43.7432574877207
Wednesday,3,-79.282110843588,43.6926050197563
Wednesday,4,-79.4221596570539,43.6861848279468
Friday,15,-79.3842908390558,43.7657475311898
Friday,3,-79.4355443960239,43.6446644380459
Monday,15,-79.4073171403429,43.7685912924041
Wednesday,12,-79.5287173178584,43.7534351153068
Thursday,9,-79.459410685391,43.7022538286162
Wednesday,0,-79.4023930592675,43.643187873894
Wednesday,8,-79.5763910704081,43.7316608591937
Wednesday,9,-79.3210282477706,43.6728800028527
Wednesday,12,-79.5363300403012,43.6709276026745
Wednesday,23,-79.2620916415883,43.7107172776585
Tuesday,19,-79.2428635167193,43.7354906171928
Sunday,12,-79.35291880785,43.6608341475313
Sunday,12,-79.4052820825609,43.6433967699733
Wednesday,21,-79.3271150716702,43.7984855186392
Sunday,10,-79.3858513056889,43.6608094770709
Wednesday,0,-79.4369886563877,43.7556854478062
Wednesday,9,-79.4280297495301,43.660998817495
Tuesday,20,-79.2619026448874,43.7719389295966
Wednesday,14,-79.265747997771,43.7997634481952
Wednesday,13,-79.4672407554559,43.6539746675397
Thursday,8,-79.3373542410199,43.8063934303035
Saturday,16,-79.2631141536474,43.7537612366866
Wednesday,14,-79.4770720735735,43.728289875553
Tuesday,22,-79.4341671956099,43.729207257698
Wednesday,11,-79.5531419184958,43.6516263275883
Wednesday,15,-79.4903602964998,43.6290439392521
Wednesday,16,-79.265747997771,43.7997634481952
Wednesday,16,-79.480208108064,43.6927999118973
Wednesday,14,-79.5483701397454,43.6009990833158
Tuesday,18,-79.4012925417378,43.6473498490296
Wednesday,21,-79.3271150716702,43.7984855186392
Wednesday,18,-79.2914508371563,43.6839335765551
Wednesday,20,-79.4112093338392,43.6651095665782
Wednesday,11,-79.5328025820381,43.7263535902009
Wednesday,20,-79.4112093338392,43.6651095665782
Wednesday,12,-79.4763008850717,43.6511290769863
Sunday,1,-79.4001109123318,43.6502229693331
Wednesday,12,-79.3902838762919,43.6514916134927
Tuesday,12,-79.4256558085505,43.6619787413368
Saturday,21,-79.4004262522276,43.6540444692813
Wednesday,8,-79.3152682421828,43.6851447076292
Monday,22,-79.2028523971869,43.7639187852766
Thursday,6,-79.3507470650548,43.6777879816627
Wednesday,19,-79.5308477212445,43.7418069331908
Wednesday,7,-79.3932743396989,43.6483871814248
Tuesday,18,-79.2031316096412,43.8159972573601
Saturday,12,-79.5718124084522,43.7152598494288
Saturday,10,-79.3962008765335,43.6961208678088
Wednesday,1,-79.4969965522836,43.7679784188255
Tuesday,16,-79.3070105388123,43.7250528084429
Sunday,10,-79.3858513056889,43.6608094770709
Wednesday,7,-79.3644110181915,43.7594256797579
Wednesday,19,-79.4760364504726,43.6454499399511
Tuesday,22,-79.2884060539588,43.6803893030504
Wednesday,20,-79.4112093338392,43.6651095665782
Wednesday,21,-79.3271150716702,43.7984855186392
Wednesday,22,-79.4496902473244,43.7481002869605
Wednesday,22,-79.3396096122601,43.7230186261357
Wednesday,23,-79.2620916415883,43.7107172776585
Tuesday,12,-79.4102541242861,43.7023363556943
Tuesday,12,-79.4256558085505,43.6619787413368
Tuesday,15,-79.434427941228,43.7780835273911
Wednesday,23,-79.4378086517803,43.6453071586844
Sunday,17,-79.490576235479,43.6797891418502
Wednesday,1,-79.1405184497834,43.7887273863487
Tuesday,16,-79.2487401686162,43.7183593752943
Wednesday,10,-79.3962008765335,43.6961208678088
Wednesday,11,-79.3948808878987,43.661077565639
Wednesday,11,-79.4763008850717,43.6511290769863
Sunday,4,-79.2543315569152,43.6991245462813
Wednesday,12,-79.3218050814575,43.7854349803017
Wednesday,20,-79.3131955732361,43.8149932570642
Thursday,14,-79.3809556861721,43.6657163650162
Monday,14,-79.4364378380956,43.6596439070943
Monday,12,-79.4140304734675,43.6606405195142
Monday,9,-79.2428635167193,43.7354906171928
Monday,11,-79.4935234523272,43.6078639569351
Wednesday,11,-79.4935234523272,43.6078639569351
Thursday,22,-79.3144847008375,43.7983850287684
Thursday,22,-79.5685284633933,43.7155623296024
Thursday,22,-79.4206338253316,43.7786417599558
Thursday,12,-79.1745951953411,43.7569753205422
Thursday,22,-79.3807635674754,43.6575446405909
Thursday,12,-79.2882602545578,43.7832806843452
Thursday,12,-79.3267850625565,43.8131192147503
Thursday,8,-79.2667180932288,43.7652727196144
Thursday,8,-79.5629328874889,43.6396474287142
Thursday,9,-79.505562844965,43.7092391602959
Thursday,9,-79.371737694252,43.6480353978442
