OCC_DOW,OCC_HOUR,LONG_WGS84,LAT_WGS84
Saturday,22,-79.4101204269779,43.7582199761859
Sunday,5,-79.5075788689834,43.7227094774382
Sunday,7,-79.2795134433468,43.7032125069372
Sunday,9,-79.3762777668688,43.6437932464262
Sunday,4,-79.2403662119073,43.7906602476591
Sunday,12,-79.2839683438188,43.6874465162148
Friday,0,-79.2403662119073,43.7906602476591
Sunday,20,-79.2729562216827,43.7539075703455
Thursday,0,-79.3828071952447,43.6701540940578
Sunday,17,-79.3793341978539,43.6654279991718
Tuesday,8,-79.3728098416995,43.6498503981927
Sunday,17,-79.4523260676481,43.6952363656146
Sunday,20,-79.2729562216827,43.7539075703455
Sunday,22,-79.5196851774208,43.7659026187864
Sunday,11,-79.5046985186308,43.7619540721002
Tuesday,12,-79.3457452113242,43.691043769576
Monday,13,-79.598294578902,43.7385329101509
Monday,3,-79.4621527471336,43.6965349682392
Saturday,14,-79.4956009742256,43.6614853003333
Saturday,3,-79.5676590015878,43.6576707054736
Monday,7,-79.5576668595541,43.6756166257023
Wednesday,19,-79.4138802538106,43.7034668357779
Friday,16,-79.4672407554559,43.6539746675397
Monday,14,-79.2664965050905,43.7689357231151
Tuesday,19,-79.5201947772737,43.6346253533307
Friday,8,-79.5857408848013,43.6412162964919
Monday,6,-79.4967195359354,43.6280852326981
Sunday,22,-79.5740528592624,43.6579215047491
Thursday,12,-79.474868689653,43.6818283055636
Monday,1,-79.1991499916279,43.7448631351527
Thursday,12,-79.3343914406019,43.7099903341753
Thursday,12,-79.3866236430473,43.7922969392687
Wednesday,17,-79.3799703459631,43.6540566122559
Monday,21,-79.3832001629001,43.6543126531725
Monday,0,-79.3847093490343,43.6580685253817
Monday,12,-79.4181311707429,43.7902465338544
Friday,12,-79.4214380942186,43.6844492220082
Monday,11,-79.3280818951928,43.715606982792
Sunday,2,-79.3549477924635,43.6412157225058
Sunday,22,-79.30091265864,43.8030159331176
Monday,22,-79.3044652388339,43.7189007370286
Friday,17,-79.3749430758467,43.6511794364646
Monday,18,-79.3610167169585,43.6605248384053
Monday,8,-79.5152277778151,43.7681488158175
Sunday,20,-79.4753946747412,43.6487541667547
Sunday,21,-79.2750539436796,43.7955873542616
Sunday,20,-79.2649597980763,43.7821349747223
Monday,1,-79.3776221596698,43.6545585312909
Monday,4,-79.5206986946286,43.7567260208018
Monday,4,-79.5185163722145,43.7050083116996
Monday,0,-79.3495644329117,43.8081027150552
Sunday,23,-79.3890071000122,43.7470269741133
Monday,5,-79.3659364435268,43.7974028552471
Monday,17,-79.5152277778151,43.7681488158175
Monday,2,-79.4627678191457,43.7503711025769
Monday,18,-79.3610167169585,43.6605248384053
Monday,3,-79.4147750976085,43.7296164057449
Monday,17,-79.5037630040119,43.7652441793994
Sunday,20,-79.4487313940157,43.7854992633364
Monday,7,-79.286635245832,43.7519355474399
Sunday,22,-79.2843154747423,43.8168747933466
Monday,19,-79.3437191362443,43.7758285046409
Monday,17,-79.3840187942096,43.6619997892387
Monday,18,-79.4129009579966,43.7692680451626
Sunday,23,-79.4463950955795,43.7103398769493
Monday,5,-79.5668094510638,43.7167964497729
Monday,8,-79.1932916432576,43.7632032663556
Saturday,0,-79.5446978785933,43.6321141967186
Monday,1,-79.3723862579924,43.6581644029417
Tuesday,12,-79.4535124016667,43.6565854497972
Sunday,22,-79.292315606579,43.6685080712975
Sunday,11,-79.5046985186308,43.7619540721002
Monday,18,-79.2326068976188,43.741602707404
Monday,18,-79.3610167169585,43.6605248384053
Monday,18,-79.4113745991645,43.7632564070596
Monday,18,-79.3580985819966,43.6767640496489
Monday,15,-79.2659148434498,43.7274027836565
Monday,19,-79.3147747719006,43.7771699834327
Monday,20,-79.3282651988406,43.6823532362716
Sunday,21,-79.498688849488,43.6903728397032
Sunday,21,-79.5164867401884,43.7525026291984
Monday,18,-79.3854596988704,43.639022946286
Monday,18,-79.3610167169585,43.6605248384053
Monday,1,-79.4997958429143,43.7743438998209
Sunday,19,-79.2952801193784,43.7072186126788
Monday,1,-79.3776221596698,43.6545585312909
Saturday,7,-79.4493010441226,43.6641663012964
Monday,15,-79.2618004509472,43.7465312421001
Saturday,7,-79.4493010441226,43.6641663012964
Saturday,2,-79.2320179231837,43.7593103358992
Monday,22,-79.4887588064428,43.7545063414094
Monday,20,-79.2480811739989,43.7366903339619
Monday,3,-79.4298124243592,43.7192527509085
Sunday,0,-79.2597272090772,43.7876952188303
Monday,18,-79.4509760209042,43.6449859450175
Monday,21,-79.5211636422988,43.6451905508461
Monday,15,-79.4435295068093,43.6464620983712
Monday,10,-79.3695080251071,43.6586528439138
Sunday,19,-79.5579329352289,43.6762055210195
Monday,16,-79.3725373727866,43.6843549870414
Sunday,22,-79.5196851774208,43.7659026187864
Monday,11,-79.4008749353246,43.649928191231
Thursday,21,-79.3508686574686,43.687963757655
Sunday,0,-79.2872736740541,43.6946450325789
Sunday,22,-79.292315606579,43.6685080712975
Monday,3,-79.5797901259925,43.7472797995347
Sunday,0,-79.2806967297516,43.7032252237751
Monday,23,-79.2644593218745,43.7496871426905
Monday,23,-79.3910229828825,43.6693521471039
Monday,16,-79.3858523960913,43.6679896531415
Monday,14,-79.2664965050905,43.7689357231151
Tuesday,12,-79.3457452113242,43.691043769576
Monday,15,-79.5032441250317,43.7008418555681
Saturday,5,-79.3955997939702,43.7309936462027
Saturday,15,-79.4812076103712,43.6229625904171
Sunday,20,-79.5217212018206,43.6406716661462
Sunday,18,-79.5217349459621,43.5998888147728
Wednesday,17,-79.3985060745661,43.6447733212785
Monday,11,-79.3280818951928,43.715606982792
Wednesday,13,-79.5086164441258,43.6921096541186
Tuesday,9,-79.2827610990637,43.7279399408114
Tuesday,11,-79.5060950869643,43.7001763569048
Tuesday,0,-79.598033291599,43.7369075784384
Monday,20,-79.4281443997907,43.7716034199818
Tuesday,5,-79.3716309289845,43.7680097865936
Monday,18,-79.3530561208016,43.7730805709261
Tuesday,9,-79.4159980347347,43.7816314770614
Tuesday,8,-79.4528596405492,43.7333768524913
Sunday,3,-79.2659148434498,43.7274027836565
Monday,22,-79.2881429056125,43.7782287660731
Tuesday,12,-79.3751737833055,43.6682484949946
Monday,21,-79.2251593011977,43.7417866078101
Monday,18,-79.4206694082059,43.7602345772781
Tuesday,20,-79.5272243629739,43.5929881414753
Tuesday,15,-79.4364727921821,43.7472416701155
Tuesday,12,-79.322753708246,43.6745365328626
Tuesday,19,-79.4600444156028,43.6547008883244
Tuesday,2,-79.5345503800513,43.6389094430954
Tuesday,2,-79.4794666801455,43.7148485157791
Tuesday,2,-79.4426001683613,43.6587937515652
Tuesday,1,-79.2338871489439,43.7817405380626
Tuesday,19,-79.1906521847163,43.758702730516
Tuesday,19,-79.3939252066834,43.6427327899353
Tuesday,1,-79.2597272090772,43.7876952188303
Monday,23,-79.5605639290559,43.7334464188001
Tuesday,18,-79.3002314421285,43.7557856453622
Tuesday,18,-79.4430417415942,43.6592164962172
Tuesday,18,-79.5643057414171,43.6839682179393
Monday,21,-79.252757976134,43.7315697532262
Tuesday,18,-79.5274094920626,43.6841481634324
Sunday,18,-79.5098105090695,43.6798876382178
Tuesday,10,-79.3779199781948,43.721726428288
Tuesday,18,-79.5325136787147,43.6909506330187
Tuesday,16,-79.4547710417636,43.6753476654272
Tuesday,15,-79.4288272855077,43.7002908655737
Tuesday,4,-79.4837250559263,43.7335744620673
Tuesday,15,-79.3446466232642,43.7646319652274
Thursday,11,-79.4149446902793,43.6504933402843
Wednesday,11,-79.5825184555181,43.7441267761734
Tuesday,15,-79.4745045533602,43.6929889589477
Tuesday,3,-79.5205627514888,43.7394869758926
Tuesday,15,-79.4364727921821,43.7472416701155
Tuesday,15,-79.3996460279518,43.6364785092738
Tuesday,15,-79.326212580757,43.6641677983493
Tuesday,14,-79.4887588064428,43.7545063414094
Saturday,0,-79.3427093183742,43.7344277060909
Tuesday,4,-79.5674989933724,43.6502429263347
Sunday,2,-79.5680594020173,43.7567984132805
Friday,9,-79.4503293284255,43.7328671574429
Tuesday,10,-79.543040967243,43.7413428357476
Tuesday,14,-79.4027368273565,43.664650748476
Tuesday,1,-79.3680112830173,43.6563330782298
Tuesday,4,-79.5082059302831,43.6016846214227
Tuesday,20,-79.5811138576067,43.7138388319187
Tuesday,15,-79.2591698455305,43.7784380272832
Sunday,0,-79.244698380155,43.7535436410989
Tuesday,2,-79.253125521519,43.7698351023615
Tuesday,12,-79.3751737833055,43.6682484949946
Tuesday,13,-79.5789889530731,43.637539801546
Thursday,14,-79.6020786337844,43.7498778411788
Tuesday,4,-79.5082059302831,43.6016846214227
Tuesday,3,-79.3746116767933,43.7042634166824
Tuesday,2,-79.4015353041953,43.6671556846282
Tuesday,19,-79.5137965538313,43.7198240863369
Tuesday,1,-79.5416050896896,43.7482274440751
Tuesday,12,-79.4828915166636,43.667966639732
Tuesday,11,-79.5183980242776,43.632480193509
Monday,12,-79.2363502923422,43.7225646777857
Tuesday,8,-79.5603718811753,43.7510573482704
Monday,21,-79.6168045620643,43.7209060568584
Monday,18,-79.5037630040119,43.7652441793994
Monday,3,-79.5632228702524,43.6526444608752
Monday,17,-79.5699668429288,43.6491509571742
Tuesday,5,-79.2524700146388,43.7277885892742
Monday,23,-79.292175554631,43.6960715138131
Tuesday,23,-79.2654873191413,43.8098549421062
Tuesday,23,-79.2654873191413,43.8098549421062
Tuesday,23,-79.4763886142438,43.683158010324
Tuesday,22,-79.372232499654,43.6612207217903
Tuesday,22,-79.372232499654,43.6612207217903
Tuesday,0,-79.2872736740541,43.6946450325789
Tuesday,23,-79.3959660050756,43.6478016301921
Tuesday,5,-79.2822541006483,43.7694153127368
Tuesday,4,-79.5082059302831,43.6016846214227
Tuesday,23,-79.4763886142438,43.683158010324
Tuesday,23,-79.4438215965874,43.63917530052
Monday,17,-79.5252093304372,43.7378355426009
Tuesday,22,-79.3759606422905,43.6426515818708
Tuesday,7,-79.3794879970715,43.7237024810865
Tuesday,3,-79.2858528776456,43.7103894169738
Tuesday,21,-79.5158757511106,43.6988295084939
Tuesday,20,-79.5022683974373,43.5994341832452
Tuesday,20,-79.3466081057639,43.6835834778327
Tuesday,20,-79.5443772412644,43.7382784277817
Tuesday,19,-79.5769075021983,43.6339711385121
Tuesday,17,-79.490211689545,43.6400886623965
Sunday,17,-79.4329147061523,43.6408884834014
Tuesday,5,-79.2524700146388,43.7277885892742
Tuesday,10,-79.4277620590153,43.700520783946
Saturday,18,-79.3842059245105,43.6707982509655
Sunday,21,-79.4226865641653,43.6841762255073
Tuesday,5,-79.3658781592511,43.7807527971062
Saturday,14,-79.3983628513372,43.7067258009751
Friday,12,-79.4202598184256,43.7367768032583
Saturday,11,-79.3904909590285,43.6598526533784
Monday,22,-79.3044652388339,43.7189007370286
Monday,16,-79.3842059245105,43.6707982509655
Sunday,2,-79.5680594020173,43.7567984132805
Tuesday,20,-79.5811138576067,43.7138388319187
Tuesday,14,-79.3343914406019,43.7099903341753
Friday,12,-79.394686905662,43.7723521512431
Thursday,22,-79.366949493669,43.6564938088315
Thursday,12,-79.3757576237299,43.7510067934581
Wednesday,1,-79.2118516981985,43.7711690295881
Wednesday,1,-79.5400844750119,43.6361034547189
Wednesday,0,-79.3162232197177,43.6849401975807
Tuesday,20,-79.2791893029769,43.8111757590848
Wednesday,15,-79.4954400157322,43.6495988711573
Wednesday,15,-79.4954400157322,43.6495988711573
Wednesday,15,-79.4360142417095,43.6987630220487
Wednesday,14,-79.5285478810263,43.6054324900846
Wednesday,10,-79.4882747441671,43.7640809216183
Wednesday,8,-79.5276129025672,43.5958079762291
Wednesday,7,-79.3809227673582,43.6563225842995
Tuesday,20,-79.276971569721,43.8017478336814
Wednesday,7,-79.3809227673582,43.6563225842995
Wednesday,4,-79.4825238728467,43.7285564997829
Wednesday,0,-79.4032669751913,43.6599033549708
Tuesday,22,-79.2922148675538,43.814572938966
Sunday,17,-79.3765580995336,43.6566430114792
Wednesday,2,-79.3302206425809,43.6632331075118
Wednesday,5,-79.2520478488261,43.7358438385763
Tuesday,23,-79.3732508960114,43.6537228798436
Wednesday,5,-79.2469206658837,43.7358866530575
Tuesday,23,-79.4136989691515,43.6991435623973
Wednesday,10,-79.3842059245105,43.6707982509655
Tuesday,12,-79.4524501848975,43.6563148549163
Wednesday,2,-79.4999687607623,43.7499866154791
Wednesday,14,-79.1568749825422,43.7920999365035
Wednesday,1,-79.5222941831097,43.644918697581
Wednesday,10,-79.5378527011026,43.7180025926091
Wednesday,21,-79.4315192123694,43.6826301692631
Thursday,9,-79.4317834251055,43.6489417328931
Wednesday,13,-79.3979889550598,43.6370429510164
Tuesday,11,-79.3858513056889,43.6608094770709
Wednesday,21,-79.2921603275254,43.8211016985752
Wednesday,19,-79.3034674372751,43.7266805592904
Tuesday,10,-79.265901217561,43.7539296200023
Tuesday,21,-79.2515577223983,43.75427771444
Thursday,11,-79.3845922472876,43.6649310996906
Wednesday,10,-79.4882747441671,43.7640809216183
Wednesday,2,-79.237782252745,43.7378124412608
Tuesday,6,-79.3933698517491,43.6715391026619
Thursday,0,-79.382419483883,43.663701300311
Wednesday,14,-79.4027361665565,43.6493954422641
Wednesday,4,-79.1329188043958,43.780412342407
Wednesday,8,-79.5276129025672,43.5958079762291
Wednesday,7,-79.5038346618397,43.7028718381898
Wednesday,12,-79.5039385580415,43.7327655283526
Wednesday,5,-79.5811138576067,43.7138388319187
Wednesday,10,-79.5161975699883,43.7001519748185
Wednesday,2,-79.2520478488261,43.7358438385763
Wednesday,12,-79.5039385580415,43.7327655283526
Monday,10,-79.3874998515521,43.6719176703342
Monday,0,-79.2213238995274,43.7808068777674
Tuesday,15,-79.3612488424787,43.6574616804348
Wednesday,21,-79.2921603275254,43.8211016985752
Tuesday,15,-79.3536647803803,43.6787969838982
Wednesday,3,-79.2872006744469,43.828301311387
Wednesday,12,-79.3483733416223,43.7324470785033
Wednesday,12,-79.2703892515397,43.8071808179405
Wednesday,14,-79.2827180429544,43.7778723206886
Saturday,22,-79.4007602985542,43.6698095811443
Wednesday,12,-79.5039385580415,43.7327655283526
Saturday,12,-79.3598214107523,43.7145978219767
Wednesday,6,-79.3081184514172,43.800133195412
Wednesday,15,-79.3837023902441,43.6612460366714
Tuesday,20,-79.4064110207304,43.7183940128347
Wednesday,4,-79.2527443078019,43.7472053748786
Tuesday,23,-79.4136989691515,43.6991435623973
Tuesday,0,-79.4008656473527,43.6911913923154
Wednesday,15,-79.2917065444059,43.6957105290905
Saturday,22,-79.4007602985542,43.6698095811443
Tuesday,19,-79.5635139537636,43.7249219686744
Saturday,21,-79.4062704654821,43.666158780983
Wednesday,15,-79.4360142417095,43.6987630220487
Tuesday,21,-79.5410162345941,43.590916194101
Wednesday,16,-79.4902278283591,43.705799805843
Wednesday,10,-79.2307976547008,43.7802621959812
Tuesday,23,-79.4372968622884,43.6542715775745
Tuesday,17,-79.359094937936,43.6298453560344
Wednesday,6,-79.501193334758,43.7670609444055
Wednesday,5,-79.2469206658837,43.7358866530575
Wednesday,12,-79.4008656473527,43.6911913923154
Wednesday,17,-79.3622542578166,43.6650285044655
Wednesday,3,-79.3923248954141,43.6460483463878
Tuesday,23,-79.4136989691515,43.6991435623973
Tuesday,17,-79.4067219096808,43.7441433319926
Wednesday,19,-79.3847827345771,43.6721651106277
Saturday,2,-79.3423931202739,43.649672378405
Wednesday,5,-79.3910229828825,43.6693521471039
Wednesday,0,-79.2995264484437,43.7251726734226
Wednesday,20,-79.483560360888,43.6689874671051
Wednesday,20,-79.299121023104,43.6933653542955
Wednesday,16,-79.4984459888143,43.7379658006435
Wednesday,4,-79.2793675914815,43.7661584581459
Monday,0,-79.3998394695923,43.6743685660419
Wednesday,14,-79.4130784391975,43.7823072793839
Wednesday,2,-79.4237520823955,43.7239654436624
Wednesday,3,-79.323904114825,43.7615443365707
Wednesday,18,-79.4829755378561,43.7303369682198
Tuesday,13,-79.5631729838863,43.6744715119815
Friday,8,-79.4895108081431,43.6250982014583
Wednesday,1,-79.425248469822,43.687326564793
Wednesday,16,-79.3847827345771,43.6721651106277
Wednesday,7,-79.3186781009464,43.6992654137643
Wednesday,5,-79.4155740411177,43.7797628753972
Monday,3,-79.50663220146,43.7397695453092
Wednesday,19,-79.3034674372751,43.7266805592904
Wednesday,5,-79.451306499378,43.6393337492031
Tuesday,21,-79.4812076103712,43.6229625904171
Wednesday,22,-79.3249352035947,43.6716054253369
Monday,18,-79.5463392088264,43.6234586631073
Sunday,12,-79.5833113483634,43.7500337544561
Tuesday,14,-79.5394509708774,43.7389832840931
Tuesday,23,-79.4136989691515,43.6991435623973
Tuesday,21,-79.1335853260289,43.781339041609
Wednesday,17,-79.4768073911206,43.7030208028859
Tuesday,22,-79.4876638542981,43.70636814948
Wednesday,18,-79.5551124370207,43.7150962086543
Wednesday,16,-79.3538987655946,43.6666319320156
Wednesday,0,-79.5870959341226,43.7536134104241
Thursday,10,-79.5158757511106,43.6988295084939
Thursday,11,-79.5948304538411,43.6921588979043
Thursday,11,-79.4648037313399,43.665986803513
Thursday,13,-79.3912820386474,43.6434150413592
Thursday,13,-79.5214235262934,43.7732018258792
Thursday,14,-79.466846509997,43.657221503131
Thursday,14,-79.3345930111187,43.6814348276979
Friday,23,-79.4430417415942,43.6592164962172
Thursday,16,-79.3136083280491,43.7440226350083
Thursday,11,-79.4997958429143,43.7743438998209
Thursday,11,-79.2656739830713,43.8109201605641
Thursday,16,-79.4755173157503,43.651279422834
Thursday,18,-79.4494695635728,43.7275808110579
Thursday,20,-79.4152827648157,43.7786740781159
Thursday,6,-79.4159980347347,43.7816314770614
Thursday,9,-79.3437191362443,43.7758285046409
Wednesday,22,-79.4616919673138,43.7860296754992
Wednesday,22,-79.4341671956099,43.729207257698
Thursday,0,-79.3485717378697,43.7713765806387
Friday,21,-79.6028464081026,43.648615122442
Thursday,15,-79.379064715344,43.6719091380556
Sunday,2,-79.5512783750253,43.7070584720746
Thursday,15,-79.2543315569152,43.6991245462813
Thursday,10,-79.4512470584255,43.6657401373907
Thursday,10,-79.5158757511106,43.6988295084939
Thursday,0,-79.5161975699883,43.7001519748185
Thursday,0,-79.4258208041181,43.6494766951983
Wednesday,21,-79.5061863646396,43.6437973044353
Wednesday,22,-79.5568615563729,43.7140016115874
Friday,19,-79.7449665561747,43.6634334778994
Sunday,0,-79.5955624929388,43.6867511941472
Tuesday,9,-79.2368627802555,43.7717073564843
Monday,19,-79.3750522184607,43.7088095213218
Thursday,3,-79.5811138576067,43.7138388319187
Wednesday,23,-79.512481418249,43.6855065282865
Tuesday,22,-79.2529953876231,43.7166109517583
Wednesday,18,-79.481870501731,43.6632646209465
Thursday,20,-79.2365553971065,43.793121865261
Thursday,20,-79.2365553971065,43.793121865261
Thursday,20,-79.2365553971065,43.793121865261
Thursday,17,-79.5154602531401,43.7578622037101
Thursday,13,-79.3912820386474,43.6434150413592
Wednesday,23,-79.4363620323411,43.6778612394582
Thursday,12,-79.2659148434498,43.7274027836565
Thursday,12,-79.2659148434498,43.7274027836565
Wednesday,15,-79.4354475198369,43.6494506839833
Thursday,5,-79.4715946334402,43.682130025898
Thursday,12,-79.2659148434498,43.7274027836565
Thursday,21,-79.4622106133713,43.6930239243695
Thursday,21,-79.4318067686332,43.7060761399388
Thursday,9,-79.4381306273335,43.7297748710939
Thursday,9,-79.4381306273335,43.7297748710939
Thursday,7,-79.4812076103712,43.6229625904171
Thursday,5,-79.4023348982054,43.688715040195
Thursday,2,-79.4986098383311,43.6655990995412
Thursday,0,-79.5896978356999,43.6901905269397
Thursday,3,-79.5811138576067,43.7138388319187
Thursday,10,-79.5811138576067,43.7138388319187
Monday,19,-79.3750522184607,43.7088095213218
Thursday,13,-79.381472013117,43.6429066238449
Wednesday,22,-79.38675945306,43.6916609820075
Thursday,1,-79.4205116461843,43.7135755988843
Wednesday,23,-79.3832428217493,43.7036152980713
Wednesday,14,-79.3988607862491,43.6720023067348
Wednesday,10,-79.3254407189861,43.6826375798994
Saturday,0,-79.5408396396783,43.7006956907859
Tuesday,9,-79.3783136681306,43.656256404387
Saturday,0,-79.5408396396783,43.7006956907859
Thursday,14,-79.5158217523631,43.6120784476431
Friday,0,-79.5614510776055,43.6177251320162
Wednesday,19,-79.3223852538727,43.6650352166277
Thursday,0,-79.3795725641229,43.6562851377137
Wednesday,19,-79.3011778707465,43.6781204241024
Wednesday,17,-79.3209552225021,43.7609700888193
Wednesday,4,-79.3878238239275,43.6746497315587
Tuesday,21,-79.4637016380445,43.6538929198272
Thursday,23,-79.5029117381179,43.7038756769542
Thursday,21,-79.3346068481952,43.7553045934032
Thursday,21,-79.2827180429544,43.7778723206886
Thursday,20,-79.2365553971065,43.793121865261
Thursday,20,-79.4763886142438,43.683158010324
Thursday,20,-79.4435609578449,43.6673219187757
Thursday,19,-79.3060415657011,43.7365685628983
Thursday,18,-79.3417165018159,43.7663583402787
Thursday,18,-79.3904909590285,43.6598526533784
Thursday,18,-79.413049626057,43.6515335518315
Thursday,17,-79.3807554676371,43.6521200974952
Thursday,11,-79.2656739830713,43.8109201605641
Tuesday,15,-79.5450464888541,43.7227763275686
Tuesday,20,-79.3673175445842,43.8060284812724
Thursday,9,-79.4144806400852,43.7924540996006
Thursday,15,-79.4494695635728,43.7275808110579
Sunday,21,-79.489406097876,43.6702911293051
Wednesday,15,-79.3710284454984,43.6582885117532
Wednesday,19,-79.3011778707465,43.6781204241024
Thursday,17,-79.3809227673582,43.6563225842995
Wednesday,21,-79.2049723490538,43.782595134788
Thursday,0,-79.3952783875474,43.648442682859
Thursday,1,-79.2361316583223,43.7838534895324
Thursday,1,-79.3788697973388,43.6606647330135
Thursday,1,-79.3988427151759,43.6414230272285
