OCC_DOW,OCC_HOUR,LONG_WGS84,LAT_WGS84
Friday,11,-79.3980871552474,43.7773215208328
Friday,22,-79.2794756825883,43.6913263766025
Saturday,16,-79.3211367823663,43.7711119788995
Saturday,5,-79.3783434102009,43.6662791241438
Saturday,3,-79.2450577869203,43.7432240620235
Saturday,5,-79.4617159732663,43.7191798668512
Saturday,7,-79.3010853922866,43.6676824607601
Wednesday,2,-79.1880739975143,43.7672636737577
Saturday,7,-79.4273711381786,43.6389542870024
Saturday,8,-79.3768506582265,43.6723523758668
Saturday,7,-79.4273711381786,43.6389542870024
Saturday,9,-79.2247060159145,43.7578348484497
Saturday,9,-79.4424327028005,43.6750427248792
Saturday,9,-79.2080253546858,43.7882194072211
Wednesday,3,-79.2141902874118,43.7615272371432
Wednesday,3,-79.2141902874118,43.7615272371432
Wednesday,3,-79.2141902874118,43.7615272371432
Saturday,16,-79.4637016380445,43.6538929198272
Saturday,15,-79.266820890929,43.7342275045623
Saturday,10,-79.4174281381478,43.7793640852491
Saturday,0,-79.2849095401978,43.7675960799797
Sunday,9,-79.4494695635728,43.7275808110579
Sunday,21,-79.352478239877,43.6453062990728
Sunday,7,-79.4299970597604,43.6821706507443
Sunday,2,-79.3331285602154,43.7981694006095
Sunday,0,-79.4194758671807,43.642589462435
Sunday,0,-79.4194758671807,43.642589462435
Saturday,23,-79.3057541570347,43.6745728086689
Wednesday,20,-79.2412900736737,43.7374944007837
Saturday,6,-79.3552291839522,43.6547673730395
Sunday,20,-79.4307853233583,43.6711947035996
Saturday,23,-79.4386900737689,43.6871278017219
Sunday,3,-79.4374945856334,43.6816578507691
Sunday,9,-79.4494695635728,43.7275808110579
Sunday,10,-79.456889779172,43.6553892340142
Sunday,10,-79.4411053291657,43.702247168808
Sunday,11,-79.5158217523631,43.6120784476431
Sunday,12,-79.4812076103712,43.6229625904171
Sunday,12,-79.3206852257063,43.6656520668592
Sunday,13,-79.3807554676371,43.6521200974952
Sunday,13,-79.3858513056889,43.6608094770709
Sunday,15,-79.4381543150328,43.7728334932812
Sunday,15,-79.3732508960114,43.6537228798436
Sunday,15,-79.2320179231837,43.7593103358992
Sunday,16,-79.5161975699883,43.7001519748185
Sunday,16,-79.1964314073246,43.7661440681815
Sunday,16,-79.4681440945312,43.6351829575159
Sunday,17,-79.5526597688533,43.6000147606781
Sunday,17,-79.2344958333898,43.7935468680873
Sunday,17,-79.5389305411349,43.7430173749953
Sunday,17,-79.5751553589616,43.632035415245
Sunday,18,-79.3269201832999,43.6658880755305
Sunday,18,-79.5089760602365,43.7223579229134
Sunday,18,-79.5075672787743,43.6944239371064
Sunday,19,-79.3314089151809,43.7931003180309
Thursday,0,-79.4000934352621,43.644447790544
Sunday,20,-79.3763666950714,43.6585076159695
Sunday,4,-79.3961609490654,43.6533407002847
Sunday,20,-79.5907263311936,43.7519325908237
Sunday,21,-79.5521527103772,43.6957901151103
Sunday,21,-79.5345503800513,43.6389094430954
Sunday,21,-79.36645803492,43.6526210479349
Sunday,22,-79.4196204486182,43.6665667003164
Sunday,22,-79.4886604375631,43.6149432038392
Sunday,23,-79.3834230658764,43.6450772508874
Sunday,23,-79.2051114234209,43.765038253658
Sunday,23,-79.3817449993087,43.6595955030973
Saturday,3,-79.4802831859042,43.7543151238464
Thursday,11,-79.4643977183275,43.6825336317661
Thursday,22,-79.2450577869203,43.7432240620235
Saturday,15,-79.3980463433012,43.6529381285071
Saturday,10,-79.3795643904948,43.6724227232607
Saturday,7,-79.3734549499442,43.6572976899205
Friday,0,-79.5177280946691,43.7572287132495
Sunday,7,-79.3851078500125,43.6682578494869
Sunday,7,-79.4198357709454,43.6469207735217
Friday,20,-79.5128074227241,43.7514667384787
Friday,20,-79.5128074227241,43.7514667384787
Saturday,17,-79.5994473628634,43.7309026620875
Sunday,6,-79.3959803171301,43.6536814539526
Saturday,20,-79.5833113483634,43.7500337544561
Wednesday,13,-79.5079783414981,43.6911983213634
Saturday,22,-79.4544517718271,43.6705163371564
Sunday,5,-79.3686285708986,43.6658689384264
Saturday,22,-79.4485586417419,43.7218584359134
Saturday,23,-79.4476643314819,43.7226958117974
Saturday,23,-79.3998652207525,43.6869298945493
Sunday,21,-79.352478239877,43.6453062990728
Saturday,23,-79.3972354488788,43.6508960808962
Sunday,0,-79.3209206819723,43.7593590209075
Sunday,0,-79.5127388417264,43.7410871930892
Sunday,0,-79.5994473628634,43.7309026620875
Sunday,0,-79.6007367875979,43.7318266241219
Sunday,0,-79.4194758671807,43.642589462435
Sunday,0,-79.2978972838241,43.6890343918734
Sunday,0,-79.5495337423529,43.7276430493176
Sunday,0,-79.6067142992857,43.7337160114841
Sunday,1,-79.3701189610184,43.6561565368618
Sunday,22,-79.4864487005524,43.7447713436292
Sunday,1,-79.3744510627995,43.6601961798157
Saturday,0,-79.3682951564452,43.6650512866156
Sunday,1,-79.3621377088888,43.6501911227359
Sunday,1,-79.2957975200909,43.7024694782309
Sunday,2,-79.460014301463,43.6741888516377
Sunday,2,-79.5620853980966,43.7320279061134
Sunday,2,-79.5276893130827,43.6597710582978
Sunday,2,-79.3883989506595,43.6475654890261
Sunday,2,-79.4284748082843,43.6417828769007
Sunday,2,-79.3331285602154,43.7981694006095
Sunday,3,-79.3972354488788,43.6508960808962
Sunday,3,-79.4680274258796,43.6576020613734
Sunday,3,-79.3927540176974,43.6868843935819
Sunday,4,-79.5042146940637,43.6843753709674
Saturday,19,-79.6042136760591,43.7060225258956
Sunday,21,-79.5521527103772,43.6957901151103
Sunday,21,-79.5521527103772,43.6957901151103
Sunday,17,-79.5751553589616,43.632035415245
Sunday,17,-79.4494695635728,43.7275808110579
Sunday,15,-79.2320179231837,43.7593103358992
Sunday,15,-79.6002023646797,43.7501790310962
Sunday,12,-79.2433570143952,43.7546971380202
Saturday,22,-79.6042136760591,43.7060225258956
Sunday,11,-79.5158217523631,43.6120784476431
Monday,10,-79.2833753631456,43.6923241886083
Friday,15,-79.418571260024,43.6639414271059
Monday,19,-79.4781588824228,43.6507021072832
Monday,19,-79.4781588824228,43.6507021072832
Friday,16,-79.2347686387393,43.7638083778102
Monday,22,-79.4436223902077,43.7327173367265
Sunday,20,-79.2777184343758,43.7784322497754
Monday,9,-79.3821142086579,43.6590897743863
Friday,17,-79.391518589978,43.7592005806801
Monday,18,-79.2340926951066,43.7248577767436
Monday,18,-79.5132003211001,43.7255096528998
Monday,14,-79.5263826393372,43.7034900047816
Friday,0,-79.3076965532106,43.7203974777469
Monday,12,-79.1939039304973,43.7601696645258
Tuesday,16,-79.3954890101468,43.7073218345257
Tuesday,18,-79.3983712235272,43.64029679725
Friday,8,-79.164725705054,43.7870983440659
Sunday,9,-79.2526268236611,43.7273838728272
Monday,18,-79.1880739975143,43.7672636737577
Monday,22,-79.2872736740541,43.6946450325789
Monday,18,-79.385904987423,43.7835884917573
Tuesday,11,-79.3306269525798,43.801686077488
Sunday,22,-79.3908649708837,43.6821174236378
Monday,18,-79.3703383915871,43.6771652889868
Monday,1,-79.2856945651192,43.7924391828154
Monday,10,-79.2833753631456,43.6923241886083
Sunday,17,-79.3723617305557,43.6515214260325
Monday,2,-79.2862901946176,43.8037457562818
Sunday,4,-79.5412094659464,43.7657461746017
Sunday,0,-79.2855494976541,43.7688947919147
Friday,1,-79.4041828544043,43.6674579950993
Monday,12,-79.1939039304973,43.7601696645258
Sunday,21,-79.3569551327217,43.6628209427675
Monday,14,-79.4524721567695,43.7038191122709
Monday,18,-79.4473824211431,43.7821183504167
Sunday,16,-79.3688916355891,43.6554098228443
Sunday,5,-79.5782411126984,43.7075397630001
Saturday,7,-79.3798710789841,43.6559485936043
Saturday,7,-79.3798710789841,43.6559485936043
Tuesday,18,-79.3983712235272,43.64029679725
Monday,21,-79.5907484765291,43.6833320779909
Friday,22,-79.3057717740395,43.668750995885
Monday,0,-79.3561005423305,43.6537319032574
Monday,14,-79.3805830708512,43.6662693254449
Friday,16,-79.2645508958054,43.7327646468606
Monday,0,-79.422257608771,43.6363550743801
Sunday,4,-79.3816325363003,43.664396930936
Monday,7,-79.5209945348323,43.7650899027899
Monday,14,-79.4032675048256,43.6747268826772
Monday,20,-79.3194740528294,43.7270032432149
Monday,20,-79.5559798737993,43.7169414213293
Monday,2,-79.2634347678082,43.8097794407389
Monday,2,-79.393698656501,43.6493449716418
Monday,19,-79.4781588824228,43.6507021072832
Monday,3,-79.3484670997854,43.6884489600615
Monday,15,-79.1641683189974,43.7833680573998
Monday,15,-79.3851078500125,43.6682578494869
Monday,4,-79.5886601398799,43.681766783772
Saturday,7,-79.3798710789841,43.6559485936043
Sunday,23,-79.3768162370822,43.7701669241688
Friday,16,-79.4460502991488,43.785911631157
Saturday,16,-79.2644837709474,43.7240875015049
Sunday,23,-79.2714597940172,43.8225410318068
Monday,7,-79.5209945348323,43.7650899027899
Monday,10,-79.2833753631456,43.6923241886083
Monday,8,-79.1725150685369,43.7764716912115
Monday,9,-79.3732462280605,43.6586661595756
Monday,9,-79.5141456237807,43.7206276568881
Monday,16,-79.4882747441671,43.7640809216183
Monday,9,-79.4205714648155,43.6383021938943
Monday,16,-79.4014100595296,43.647703389464
Monday,10,-79.2028523971869,43.7639187852766
Monday,19,-79.3793341978539,43.6654279991718
Monday,10,-79.5607973049434,43.6727334601036
Friday,15,-79.5211774331464,43.7449726904485
Monday,11,-79.2736091032734,43.685935976825
Wednesday,20,-79.4905069173786,43.7445029394442
Monday,18,-79.3799703459631,43.6540566122559
Monday,19,-79.5206986946286,43.7567260208018
Monday,11,-79.4751783472057,43.6576262299301
Friday,11,-79.1643533933478,43.7682063489161
Monday,21,-79.2088407781186,43.7633407167126
Monday,21,-79.4343097705351,43.657116427229
Monday,22,-79.4436223902077,43.7327173367265
Sunday,17,-79.3569551327217,43.6628209427675
Monday,14,-79.3805830708512,43.6662693254449
Monday,12,-79.3196669542833,43.6803555099315
Monday,23,-79.5599347118077,43.7228443047232
Monday,19,-79.397411289727,43.6485318131621
Sunday,1,-79.4781846362935,43.7596225165868
Monday,13,-79.17355548474,43.7764894839391
Monday,18,-79.3793551728932,43.6541900128448
Monday,19,-79.3701189610184,43.6561565368618
Monday,22,-79.3558521499099,43.734008893939
Monday,14,-79.3531910915214,43.7619208835739
Monday,16,-79.4882747441671,43.7640809216183
Monday,19,-79.3793341978539,43.6654279991718
Sunday,1,-79.2738862324373,43.7308392604866
Saturday,9,-79.4090652971834,43.7166723595591
Saturday,12,-79.3935286534482,43.7763891196515
Monday,19,-79.4781588824228,43.6507021072832
Tuesday,14,-79.4728081197502,43.6849080256294
Saturday,10,-79.4894906437907,43.7574419522304
Saturday,23,-79.3970502449707,43.7838220707901
Tuesday,20,-79.4718287975718,43.6717559912366
Tuesday,7,-79.3642341964646,43.6590940606988
Tuesday,21,-79.5603264971784,43.7503568511929
Tuesday,22,-79.3269194013816,43.6711808612642
Tuesday,23,-79.5204011599846,43.7688205461889
Tuesday,5,-79.2769195188777,43.6825581694059
Tuesday,4,-79.2379669045445,43.8203974938972
Tuesday,23,-79.2967681407019,43.6892989813033
Tuesday,23,-79.2205597507184,43.7581579283278
Tuesday,4,-79.4002285037062,43.6757244351197
Tuesday,7,-79.4067219096808,43.7441433319926
Tuesday,15,-79.2049723490538,43.782595134788
Tuesday,17,-79.4410166303417,43.6502750789847
Tuesday,14,-79.5083271553088,43.7019724370037
Monday,12,-79.3655894998134,43.6451166142218
Saturday,9,-79.5704056426606,43.6763322474164
Tuesday,7,-79.4067219096808,43.7441433319926
Tuesday,12,-79.2839683438188,43.6874465162148
Tuesday,12,-79.4117848023346,43.6666143715903
Tuesday,14,-79.3837023902441,43.6612460366714
Tuesday,16,-79.4007279509595,43.7254044015792
Monday,0,-79.266820890929,43.7342275045623
Tuesday,2,-79.3568503419964,43.7940274684711
Tuesday,16,-79.3877203493394,43.6656387142809
Wednesday,12,-79.4767180739777,43.6583602017205
Monday,4,-79.3783434102009,43.6662791241438
Tuesday,14,-79.2251593011977,43.7417866078101
Sunday,9,-79.3997172825108,43.6366253576985
Tuesday,15,-79.4439058337651,43.719479576524
Tuesday,14,-79.4155740411177,43.7797628753972
Tuesday,18,-79.3437191362443,43.7758285046409
Tuesday,10,-79.3963779638152,43.6487593271653
Monday,12,-79.4639367078045,43.6578237327568
Saturday,23,-79.3970502449707,43.7838220707901
Tuesday,18,-79.3827771319468,43.6460813508191
